target,target_label,target_direction,target_normalized_as,feature,source_table,feature_family,operation_id,access_mode,n_overlap,n_feature_valid,n_target_valid,n_unique,missing_ratio,spearman_r,abs_spearman,effect_direction,direction_stability,rank_score,status,reason
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__delta__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,0.386710621735,0.386710621735,positive,1,0.570697435214,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__delta__hrv_time__pNN50_percent,,,,delta,21,22,21,21,0,0.0125598321589,0.0125598321589,positive,0.666666666667,0.208791882511,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__percent_delta__hrv_freq__HF_power,,,,delta,21,22,21,21,0,0.405880891872,0.405880891872,positive,1,0.58411662431,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__percent_delta__hrv_freq__LF_HF_ratio,,,,delta,21,22,21,21,0,-0.356963650832,0.356963650832,negative,1,0.549874555582,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__percent_delta__hrv_freq__LF_power,,,,delta,21,22,21,21,0,-0.18641435099,0.18641435099,negative,1,0.430490045693,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__percent_delta__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,0.288876139655,0.288876139655,positive,1,0.502213297758,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__percent_delta__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,-0.187736438586,0.187736438586,negative,1,0.43141550701,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__percent_delta__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,0.11303848943,0.11303848943,positive,1,0.379126942601,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__percent_delta__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,0.380100183756,0.380100183756,positive,1,0.566070128629,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__percent_delta__hrv_time__pNN50_percent,,,,delta,21,22,21,20,0,0.181184836406,0.181184836406,positive,1,0.426829385484,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__ratio__hrv_freq__HF_power,,,,delta,21,22,21,21,0,0.405880891872,0.405880891872,positive,1,0.58411662431,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__ratio__hrv_freq__LF_HF_ratio,,,,delta,21,22,21,21,0,-0.356963650832,0.356963650832,negative,1,0.549874555582,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__ratio__hrv_freq__LF_power,,,,delta,21,22,21,21,0,-0.18641435099,0.18641435099,negative,1,0.430490045693,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__ratio__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,0.288876139655,0.288876139655,positive,1,0.502213297758,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__ratio__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,-0.187736438586,0.187736438586,negative,1,0.43141550701,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__ratio__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,0.11303848943,0.11303848943,positive,1,0.379126942601,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__ratio__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,0.380100183756,0.380100183756,positive,1,0.566070128629,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_before__ratio__hrv_time__pNN50_percent,,,,delta,21,22,21,20,0,0.181184836406,0.181184836406,positive,1,0.426829385484,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__delta_to_delta__hrv_freq__HF_power,,,,delta,21,22,21,21,0,0.105105963856,0.105105963856,positive,1,0.373574174699,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__delta_to_delta__hrv_freq__LF_HF_ratio,,,,delta,21,22,21,21,0,0.102461788665,0.102461788665,positive,1,0.371723252065,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__delta_to_delta__hrv_freq__LF_power,,,,delta,21,22,21,21,0,0.0799862995383,0.0799862995383,positive,0.952380952381,0.341704695391,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__delta_to_delta__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,-0.0938682192928,0.0938682192928,negative,0.904761904762,0.337136324934,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__delta_to_delta__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,0.354980519438,0.354980519438,positive,1,0.548486363607,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__delta_to_delta__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,-0.0482561972421,0.0482561972421,negative,0.761904761905,0.262350766641,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__delta_to_delta__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,-0.0627991607945,0.0627991607945,negative,0.857142857143,0.301102269699,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__delta_to_delta__hrv_time__pNN50_percent,,,,delta,21,22,21,21,0,0.0218144453286,0.0218144453286,positive,0.714285714286,0.229555826016,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_freq__HF_power,,,,delta,21,22,21,21,0,0.198974183149,0.198974183149,positive,1,0.439281928204,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_freq__LF_HF_ratio,,,,delta,21,22,21,21,0,0.0760200367512,0.0760200367512,positive,1,0.353214025726,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_freq__LF_power,,,,delta,21,22,21,21,0,0.109072226643,0.109072226643,positive,1,0.37635055865,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,-0.292181358644,0.292181358644,negative,1,0.504526951051,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,0.232687416839,0.232687416839,positive,1,0.462881191787,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,0.0277638395091,0.0277638395091,positive,0.761904761905,0.248006116228,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,-0.191041657575,0.191041657575,negative,1,0.433729160302,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__percent_delta_to_delta__hrv_time__pNN50_percent,,,,delta,21,22,21,21,0,-0.118987883611,0.118987883611,negative,0.952380952381,0.369005804242,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__ratio_to_delta__hrv_freq__HF_power,,,,delta,21,22,21,21,0,0.198974183149,0.198974183149,positive,1,0.439281928204,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__ratio_to_delta__hrv_freq__LF_HF_ratio,,,,delta,21,22,21,21,0,0.0760200367512,0.0760200367512,positive,1,0.353214025726,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__ratio_to_delta__hrv_freq__LF_power,,,,delta,21,22,21,21,0,0.109072226643,0.109072226643,positive,1,0.37635055865,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__ratio_to_delta__hrv_time__MeanHR_bpm,,,,delta,21,22,21,21,0,-0.292181358644,0.292181358644,negative,1,0.504526951051,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__ratio_to_delta__hrv_time__MeanNN_ms,,,,delta,21,22,21,21,0,0.232687416839,0.232687416839,positive,1,0.462881191787,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__ratio_to_delta__hrv_time__RMSSD_ms,,,,delta,21,22,21,21,0,0.0277638395091,0.0277638395091,positive,0.761904761905,0.248006116228,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__ratio_to_delta__hrv_time__SDNN_ms,,,,delta,21,22,21,21,0,-0.191041657575,0.191041657575,negative,1,0.433729160302,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__orthostatic_training_response__ratio_to_delta__hrv_time__pNN50_percent,,,,delta,21,22,21,21,0,-0.118987883611,0.118987883611,negative,0.952380952381,0.369005804242,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_freq__HF_nu,,,,delta,20,21,21,20,0.0454545454545,0.114241836416,0.114241836416,positive,0.95,0.364969285491,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_freq__HF_peak_Hz,,,,delta,20,21,21,8,0.0454545454545,-0.0160281469898,0.0160281469898,negative,0.65,0.206219702893,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_freq__HF_power,,,,delta,20,21,21,20,0.0454545454545,0.331224653232,0.331224653232,positive,1,0.531857257263,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_freq__LF_HF_ratio,,,,delta,20,21,21,20,0.0454545454545,-0.0927735718544,0.0927735718544,negative,0.95,0.349941500298,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_freq__LF_nu,,,,delta,20,21,21,20,0.0454545454545,-0.114241836416,0.114241836416,negative,0.95,0.364969285491,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_freq__LF_peak_Hz,,,,delta,20,21,21,6,0.0454545454545,0.241665045651,0.241665045651,positive,1,0.469165531956,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_freq__LF_power,,,,delta,20,21,21,20,0.0454545454545,0.200881618396,0.200881618396,positive,1,0.440617132877,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_freq__Total_power,,,,delta,20,21,21,20,0.0454545454545,0.302089151328,0.302089151328,positive,1,0.511462405929,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_freq__VLF_power,,,,delta,20,21,21,20,0.0454545454545,0.21928298802,0.21928298802,positive,1,0.453498091614,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_nonlinear__ApproxEntropy,,,,delta,20,21,21,20,0.0454545454545,0.0145677509523,0.0145677509523,positive,0.5,0.160197425667,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_nonlinear__DFA_alpha1,,,,delta,20,21,21,20,0.0454545454545,-0.217749540551,0.217749540551,negative,1,0.452424678386,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_nonlinear__DFA_alpha2,,,,delta,20,21,21,20,0.0454545454545,0.19628127599,0.19628127599,positive,1,0.437396893193,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_nonlinear__Ellipse_area,,,,delta,20,21,21,20,0.0454545454545,0.0766723734334,0.0766723734334,positive,1,0.353670661403,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_nonlinear__FractalDimension,,,,delta,20,21,21,20,0.0454545454545,0.000766723734334,0.000766723734334,positive,0.25,0.075536706614,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_nonlinear__SD1_SD2_ratio,,,,delta,20,21,21,20,0.0454545454545,0.271420201954,0.271420201954,positive,1,0.489994141368,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_nonlinear__SD1_ms,,,,delta,20,21,21,20,0.0454545454545,0.122675797493,0.122675797493,positive,0.95,0.370873058245,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_nonlinear__SD2_ms,,,,delta,20,21,21,20,0.0454545454545,0.00843396107768,0.00843396107768,positive,0.65,0.200903772754,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_nonlinear__SampleEntropy,,,,delta,20,21,21,20,0.0454545454545,0.180946801303,0.180946801303,positive,1,0.426662760912,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_nonlinear__ShannonEntropy,,,,delta,20,21,21,20,0.0454545454545,-0.194747828521,0.194747828521,negative,1,0.436323479965,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_time__HR_max_bpm,,,,delta,20,21,21,20,0.0454545454545,0.259919345939,0.259919345939,positive,1,0.481943542157,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_time__HR_min_bpm,,,,delta,20,21,21,20,0.0454545454545,0.00460034240601,0.00460034240601,positive,0.5,0.153220239684,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_time__HR_std_bpm,,,,delta,20,21,21,20,0.0454545454545,0.159478536742,0.159478536742,positive,1,0.411634975719,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_time__MeanHR_bpm,,,,delta,20,21,21,20,0.0454545454545,0.165612326616,0.165612326616,positive,1,0.415928628631,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_time__MeanNN_ms,,,,delta,20,21,21,20,0.0454545454545,-0.171746116491,0.171746116491,negative,1,0.420222281544,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_time__MedianNN_ms,,,,delta,20,21,21,19,0.0454545454545,-0.223584038514,0.223584038514,negative,1,0.45650882696,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_time__NN_max_ms,,,,delta,20,21,21,19,0.0454545454545,-0.025694906656,0.025694906656,negative,0.6,0.197986434659,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_time__NN_min_ms,,,,delta,20,21,21,20,0.0454545454545,-0.275253820626,0.275253820626,negative,1,0.492677674438,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_time__NN_range_ms,,,,delta,20,21,21,20,0.0454545454545,0.256852451002,0.256852451002,positive,1,0.479796715701,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_time__RMSSD_ms,,,,delta,20,21,21,20,0.0454545454545,0.122675797493,0.122675797493,positive,0.95,0.370873058245,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_time__SDNN_ms,,,,delta,20,21,21,20,0.0454545454545,0.0828061633081,0.0828061633081,positive,0.95,0.342964314316,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_time__SDSD_ms,,,,delta,20,21,21,20,0.0454545454545,0.122675797493,0.122675797493,positive,0.95,0.370873058245,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_time__pNN20_percent,,,,delta,20,21,21,20,0.0454545454545,-0.213915921879,0.213915921879,negative,1,0.449741145315,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__delta__hrv_time__pNN50_percent,,,,delta,20,21,21,20,0.0454545454545,0.0383361867167,0.0383361867167,positive,0.75,0.251835330702,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_freq__HF_nu,,,,delta,20,21,21,20,0.0454545454545,0.12037562629,0.12037562629,positive,1,0.384262938403,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_freq__HF_peak_Hz,,,,delta,20,21,21,11,0.0454545454545,-0.0225858410269,0.0225858410269,negative,0.7,0.225810088719,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_freq__HF_power,,,,delta,20,21,21,20,0.0454545454545,0.252252108596,0.252252108596,positive,1,0.476576476017,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_freq__LF_HF_ratio,,,,delta,20,21,21,20,0.0454545454545,-0.108874770275,0.108874770275,negative,0.95,0.361212339193,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_freq__LF_nu,,,,delta,20,21,21,20,0.0454545454545,-0.138776995914,0.138776995914,negative,1,0.39714389714,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_freq__LF_peak_Hz,,,,delta,20,21,21,9,0.0454545454545,0.226367210802,0.226367210802,positive,1,0.458457047562,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_freq__LF_power,,,,delta,20,21,21,20,0.0454545454545,0.16101198421,0.16101198421,positive,1,0.412708388947,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_freq__Total_power,,,,delta,20,21,21,20,0.0454545454545,0.246118318721,0.246118318721,positive,1,0.472282823105,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_freq__VLF_power,,,,delta,20,21,21,20,0.0454545454545,0.194747828521,0.194747828521,positive,1,0.436323479965,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_nonlinear__ApproxEntropy,,,,delta,20,21,21,20,0.0454545454545,0.0291355019047,0.0291355019047,positive,0.684210526316,0.225658009228,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_nonlinear__DFA_alpha1,,,,delta,20,21,21,20,0.0454545454545,-0.269120030751,0.269120030751,negative,1,0.488384021526,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_nonlinear__DFA_alpha2,,,,delta,20,21,21,20,0.0454545454545,0.210082303208,0.210082303208,positive,1,0.447057612245,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_nonlinear__Ellipse_area,,,,delta,20,21,21,20,0.0454545454545,0.0851063345111,0.0851063345111,positive,1,0.359574434158,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_nonlinear__FractalDimension,,,,delta,20,21,21,20,0.0454545454545,-0.011500856015,0.011500856015,negative,0.75,0.233050599211,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_nonlinear__SD1_SD2_ratio,,,,delta,20,21,21,20,0.0454545454545,0.276787268095,0.276787268095,positive,1,0.493751087666,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_nonlinear__SD1_ms,,,,delta,20,21,21,20,0.0454545454545,0.105807875338,0.105807875338,positive,0.95,0.359065512737,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_nonlinear__SD2_ms,,,,delta,20,21,21,20,0.0454545454545,-0.0107341322807,0.0107341322807,negative,0.65,0.202513892596,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_nonlinear__SampleEntropy,,,,delta,20,21,21,20,0.0454545454545,0.176346458897,0.176346458897,positive,1,0.423442521228,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_nonlinear__ShannonEntropy,,,,delta,20,21,21,20,0.0454545454545,-0.194747828521,0.194747828521,negative,1,0.436323479965,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__HR_max_bpm,,,,delta,20,21,21,20,0.0454545454545,0.268353307017,0.268353307017,positive,1,0.487847314912,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__HR_min_bpm,,,,delta,20,21,21,20,0.0454545454545,0.0168679221554,0.0168679221554,positive,0.6,0.191807545509,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__HR_std_bpm,,,,delta,20,21,21,20,0.0454545454545,0.118075455087,0.118075455087,positive,1,0.382652818561,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__MeanHR_bpm,,,,delta,20,21,21,20,0.0454545454545,0.177879906366,0.177879906366,positive,1,0.424515934456,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__MeanNN_ms,,,,delta,20,21,21,20,0.0454545454545,-0.164845602882,0.164845602882,negative,1,0.415391922017,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__MedianNN_ms,,,,delta,20,21,21,19,0.0454545454545,-0.223584038514,0.223584038514,negative,1,0.45650882696,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__NN_max_ms,,,,delta,20,21,21,20,0.0454545454545,-0.0168679221554,0.0168679221554,negative,0.6,0.191807545509,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__NN_min_ms,,,,delta,20,21,21,20,0.0454545454545,-0.268353307017,0.268353307017,negative,1,0.487847314912,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__NN_range_ms,,,,delta,20,21,21,20,0.0454545454545,0.259152622205,0.259152622205,positive,1,0.481406835543,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__RMSSD_ms,,,,delta,20,21,21,20,0.0454545454545,0.105807875338,0.105807875338,positive,0.95,0.359065512737,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__SDNN_ms,,,,delta,20,21,21,20,0.0454545454545,0.0996740854634,0.0996740854634,positive,1,0.369771859824,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__SDSD_ms,,,,delta,20,21,21,20,0.0454545454545,0.105807875338,0.105807875338,positive,0.95,0.359065512737,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__pNN20_percent,,,,delta,20,21,21,20,0.0454545454545,-0.204715237067,0.204715237067,negative,1,0.443300665947,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response__percent_delta__hrv_time__pNN50_percent,,,,delta,20,21,21,20,0.0454545454545,0,0,none,,0,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response_hrv_ratio__log_ratio__hrv_freq__HF_power,,,,delta,20,21,21,20,0.0454545454545,0.252252108596,0.252252108596,positive,1,0.476576476017,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response_hrv_ratio__log_ratio__hrv_freq__LF_HF_ratio,,,,delta,20,21,21,20,0.0454545454545,-0.108874770275,0.108874770275,negative,0.95,0.361212339193,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response_hrv_ratio__log_ratio__hrv_freq__LF_power,,,,delta,20,21,21,20,0.0454545454545,0.16101198421,0.16101198421,positive,1,0.412708388947,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response_hrv_ratio__log_ratio__hrv_time__MeanHR_bpm,,,,delta,20,21,21,20,0.0454545454545,0.177879906366,0.177879906366,positive,1,0.424515934456,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response_hrv_ratio__log_ratio__hrv_time__MeanNN_ms,,,,delta,20,21,21,20,0.0454545454545,-0.164845602882,0.164845602882,negative,1,0.415391922017,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response_hrv_ratio__log_ratio__hrv_time__RMSSD_ms,,,,delta,20,21,21,20,0.0454545454545,0.105807875338,0.105807875338,positive,0.95,0.359065512737,passed_single_target,
target__fatigue_delta,target__fatigue_delta,higher_worse,higher_worse,ecg_der__training_response_hrv_ratio__log_ratio__hrv_time__SDNN_ms,,,,delta,20,21,21,20,0.0454545454545,0.0996740854634,0.0996740854634,positive,1,0.369771859824,passed_single_target,
